entering_date,reserve_content_2,n_person,admin_tag,reserved_date,status,amount,discount,preamount,admin_tag_来場確認,admin_tag_決済済,admin_tag_当日飛込,admin_tag_減免,admin_tag_【確定】電話予約,admin_tag_★新型コロナウィルスCXL,admin_tag_知財ツアー,admin_tag_銀行振込・後納,admin_tag_社長案件,admin_tag_！！承認保留！！,admin_tag_本社関係者,admin_tag_撮影・取材,admin_tag_本社経費,admin_tag_【申請書未】電話予約,admin_tag_本社来送,admin_tag_打ち合わせ,exemption,campus,garden_day,payment_status_決済済,payment_status_払い戻し済み
2021-11-01,2,2,"当日飛込,来場確認,決済済",2021-11-01,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,2,1,"当日飛込,来場確認,決済済",2021-10-27,1,1600.0,0.0,1600.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,1,2,"来場確認,決済済,当日飛込",2021-11-01,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,2,来場確認,2021-11-01,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,1,1,来場確認,2021-10-31,1,600.0,-500.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-11-01,2,1,,2021-11-01,1,1600.0,0.0,1600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,2,1,"当日飛込,来場確認,決済済",2021-10-26,1,1600.0,0.0,1600.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,-1,2,"当日飛込,決済済,来場確認",2021-11-01,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,2,2,"当日飛込,来場確認,決済済",2021-10-26,1,3200.0,0.0,3200.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,1,2,"当日飛込,来場確認,決済済",2021-11-01,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,2,"当日飛込,来場確認,決済済",2021-11-01,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,1,"当日飛込,来場確認,決済済",2021-11-01,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,2,"減免,当日飛込,決済済,来場確認",2021-11-01,1,1200.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,2,2,"当日飛込,来場確認,決済済",2021-11-01,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,2,1,"来場確認,当日飛込,決済済",2021-11-01,1,1600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,2,1,,2021-11-01,1,1600.0,0.0,1600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,2,2,"来場確認,決済済,【確定】電話予約",2021-10-30,1,3200.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,4,"当日飛込,決済済,来場確認",2021-11-01,1,2400.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,2,"減免,当日飛込,来場確認,決済済",2021-11-01,1,1200.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,1,来場確認,2021-11-01,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,1,8,来場確認,2021-05-20,0,4800.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,1,"当日飛込,来場確認,決済済",2021-11-01,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,2,来場確認,2021-11-01,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,1,1,,2021-11-01,1,600.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,4,"当日飛込,来場確認,決済済",2021-11-01,1,2400.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,2,1,"当日飛込,決済済,来場確認",2021-11-01,1,1600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,2,2,"来場確認,決済済",2021-11-01,1,3200.0,0.0,3200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,1,8,,2021-08-27,1,4800.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,2,"減免,来場確認",2021-10-10,1,1200.0,-1200.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-11-01,1,3,来場確認,2021-10-27,1,1800.0,0.0,1800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,2,2,来場確認,2021-10-28,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,1,2,,2021-10-31,1,1200.0,0.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,2,2,来場確認,2021-11-01,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,2,1,,2021-10-25,1,1600.0,0.0,1600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,1,1,"当日飛込,決済済,来場確認",2021-11-01,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,1,"決済済,来場確認,当日飛込",2021-11-01,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,2,"来場確認,決済済,当日飛込",2021-11-01,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1,2,来場確認,2021-10-06,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,1,3,来場確認,2021-10-22,1,1800.0,0.0,1800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-11-01,1,1,来場確認,2021-10-31,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,2,2,"当日飛込,決済済,来場確認",2021-10-31,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,来場確認,2021-10-29,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,2,2,"来場確認,決済済,当日飛込",2021-10-31,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,来場確認,2021-10-31,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,2,3,"決済済,来場確認",2021-10-31,1,4800.0,0.0,4800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,来場確認,2021-10-31,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,2,"来場確認,当日飛込,決済済",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,"来場確認,決済済,当日飛込",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,"来場確認,決済済,当日飛込",2021-10-31,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,"減免,来場確認",2021-10-03,1,600.0,0.0,500.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,2,2,来場確認,2021-10-28,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,"来場確認,決済済,当日飛込",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,来場確認,2021-10-29,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,2,来場確認,2021-10-31,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,2,1,来場確認,2021-10-30,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,"来場確認,決済済,当日飛込",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,"来場確認,決済済,当日飛込",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,"来場確認,決済済,当日飛込",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,"当日飛込,来場確認,決済済",2021-10-31,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,"来場確認,当日飛込,決済済",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,3,"来場確認,当日飛込,決済済",2021-10-31,1,1800.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,3,"当日飛込,来場確認,決済済",2021-10-31,1,1800.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,"来場確認,決済済,当日飛込",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,来場確認,2021-10-31,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,2,"当日飛込,来場確認,決済済",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,"決済済,来場確認,当日飛込",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,"減免,当日飛込,来場確認,決済済",2021-10-31,1,1200.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,"当日飛込,来場確認,決済済",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,"当日飛込,決済済,来場確認",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,"来場確認,決済済,当日飛込",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,8,"来場確認,決済済,【確定】電話予約,減免",2021-10-15,1,12800.0,-4200.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-10-31,1,1,"減免,決済済,当日飛込,【確定】電話予約",2021-10-30,1,600.0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,来場確認,2021-10-31,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,2,1,"決済済,来場確認,【確定】電話予約",2021-10-31,1,1600.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,"来場確認,決済済,【確定】電話予約",2021-10-31,1,600.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,来場確認,2021-10-31,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,2,3,来場確認,2021-10-31,1,4800.0,0.0,4800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,来場確認,2021-10-17,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,2,2,"来場確認,決済済",2021-10-14,1,3200.0,0.0,3200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,2,3,"当日飛込,来場確認,決済済",2021-10-31,1,4800.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,1,"来場確認,決済済,当日飛込",2021-10-31,1,1600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,"来場確認,当日飛込,決済済",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,"来場確認,決済済",2021-10-29,1,3200.0,0.0,3200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,"当日飛込,来場確認,決済済",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,,2021-10-31,1,1200.0,0.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,"来場確認,決済済,当日飛込",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,"来場確認,決済済",2021-10-30,1,3200.0,0.0,3200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,"来場確認,決済済,当日飛込",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,"来場確認,決済済,当日飛込",2021-10-31,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,"来場確認,決済済",2021-10-30,1,1200.0,0.0,1200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,2,"来場確認,決済済,当日飛込",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,"来場確認,当日飛込,決済済",2021-10-31,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,4,"来場確認,当日飛込,決済済",2021-10-31,1,2400.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,"当日飛込,来場確認,決済済",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,"来場確認,決済済,当日飛込",2021-10-31,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,"決済済,来場確認,当日飛込",2021-10-31,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,"来場確認,決済済,当日飛込",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,4,,2021-10-03,0,6400.0,0.0,6400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,2,1,"来場確認,決済済",2021-10-01,1,1600.0,0.0,1600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,3,来場確認,2021-10-17,1,1800.0,0.0,1800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,6,来場確認,2021-10-01,1,3600.0,0.0,3600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,"決済済,来場確認,当日飛込",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,"来場確認,決済済,当日飛込",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,4,"来場確認,決済済,当日飛込",2021-10-31,1,2400.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,,2021-10-31,1,3200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,2,"来場確認,当日飛込,決済済",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,1,"来場確認,決済済,当日飛込",2021-10-31,1,1600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,3,"当日飛込,来場確認,決済済",2021-10-31,1,1800.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,,2021-10-30,1,600.0,-600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-10-31,1,2,"来場確認,決済済,当日飛込",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,3,来場確認,2021-10-30,1,4800.0,0.0,4800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,2,"決済済,当日飛込,来場確認",2021-10-31,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,2,来場確認,2021-10-02,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,2,来場確認,2021-10-17,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,2,来場確認,2021-10-01,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,,2021-10-05,1,600.0,0.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,2,来場確認,2021-10-09,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,"決済済,当日飛込,来場確認",2021-10-31,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,2,1,来場確認,2021-10-31,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,1,来場確認,2021-10-30,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,3,来場確認,2021-10-30,1,1800.0,0.0,1800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,2,来場確認,2021-10-30,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-31,1,2,"来場確認,決済済,【確定】電話予約",2021-10-30,1,1200.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,1,1,来場確認,2021-10-24,1,600.0,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,5,来場確認,2021-10-30,1,8000.0,0.0,8000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,1,来場確認,2021-10-28,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,2,来場確認,2021-10-30,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,1,1,"減免,来場確認,決済済,当日飛込",2021-10-30,1,600.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,1,2,"来場確認,決済済,当日飛込",2021-10-30,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,1,1,"来場確認,決済済,当日飛込",2021-10-30,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,1,1,"来場確認,決済済,当日飛込",2021-10-30,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,2,2,"来場確認,決済済,当日飛込",2021-10-30,1,3200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,1,5,"決済済,来場確認,【確定】電話予約",2021-10-30,1,3000.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,2,2,来場確認,2021-10-30,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,1,1,"来場確認,決済済,当日飛込",2021-10-30,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,-1,1,"来場確認,決済済,当日飛込",2021-10-30,1,600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,1,2,"来場確認,決済済,当日飛込",2021-10-30,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,1,2,"来場確認,決済済,当日飛込",2021-10-30,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,2,2,来場確認,2021-10-30,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,2,来場確認,2021-10-28,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,1,2,来場確認,2021-10-28,1,1200.0,-500.0,700.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021-10-30,2,3,来場確認,2021-10-24,1,4800.0,0.0,4800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,2,来場確認,2021-10-30,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,1,来場確認,2021-10-28,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,1,2,来場確認,2021-10-29,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,1,1,,2021-10-30,1,600.0,0.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,2,来場確認,2021-10-30,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,1,1,"来場確認,決済済",2021-10-30,1,600.0,0.0,600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,2,"来場確認,【確定】電話予約",2021-10-30,1,3200.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,1,4,来場確認,2021-10-30,1,2400.0,0.0,2400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,1,来場確認,2021-10-30,1,1600.0,0.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,2,"減免,【確定】電話予約",2021-10-30,1,3200.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,2,1,"来場確認,決済済,当日飛込",2021-10-30,1,1600.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,1,2,"来場確認,決済済,当日飛込",2021-10-30,1,1200.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,2,2,来場確認,2021-10-23,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,1,2,来場確認,2021-10-30,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,2,来場確認,2021-10-24,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,1,2,来場確認,2021-10-28,1,1200.0,0.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-10-30,2,2,来場確認,2021-10-28,1,3200.0,0.0,3200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
